,,,,,,,,
Kein fester Standort,Kein fester Standort,Large city,,,,,,
Ländlicher Kreis,Ländlicher Kreis,Rural,,,,,,
Kreis mit Verdichtungsansätzen,Kreis mit Verdichtungsansätzen,Densification,,,,,,
Städtischer Kreis,Städtischer Kreis,Urban,,,,,,
Großstadt,Großstadt,Large city,,,,,,
"Aach, Baden-Württemberg",78267,Urban,,,,,,
"Aach, Rheinland-Pfalz",54298,Densification,,,,,,
"Aachen, Nordrhein-Westfalen",52062,Urban,,,,,,
"Aachen, Nordrhein-Westfalen",52064,Urban,,,,,,
"Aachen, Nordrhein-Westfalen",52066,Urban,,,,,,
"Aachen, Nordrhein-Westfalen",52068,Urban,,,,,,
"Aachen, Nordrhein-Westfalen",52070,Urban,,,,,,
"Aachen, Nordrhein-Westfalen",52072,Urban,,,,,,
"Aachen, Nordrhein-Westfalen",52074,Urban,,,,,,
"Aachen, Nordrhein-Westfalen",52076,Urban,,,,,,
"Aachen, Nordrhein-Westfalen",52078,Urban,,,,,,
"Aachen, Nordrhein-Westfalen",52080,Urban,,,,,,
"Aalen, Baden-Württemberg",73430,Urban,,,,,,
"Aalen, Baden-Württemberg",73431,Urban,,,,,,
"Aalen, Baden-Württemberg",73432,Urban,,,,,,
"Aalen, Baden-Württemberg",73433,Urban,,,,,,
"Aalen, Baden-Württemberg",73434,Urban,,,,,,
"Aarbergen, Hessen",65326,Urban,,,,,,
"Aasbüttel, Schleswig-Holstein",25560,Rural,,,,,,
"Abbenrode, Sachsen-Anhalt",38871,Densification,,,,,,
"Abenberg, Bayern",91183,Densification,,,,,,
"Abensberg, Bayern",93326,Densification,,,,,,
"Abentheuer, Rheinland-Pfalz",55767,Rural,,,,,,
"Abraham, Bayern",94036,Densification,,,,,,
"Absberg, Bayern",91720,Rural,,,,,,
"Abstatt, Baden-Württemberg",74232,Urban,,,,,,
"Abtsbessingen, Thüringen",99713,Rural,,,,,,
"Abtsgmünd, Baden-Württemberg",73453,Urban,,,,,,
"Abtsteinach, Hessen",69518,Urban,,,,,,
"Abtswind, Bayern",97355,Densification,,,,,,
"Abtweiler, Rheinland-Pfalz",55568,Densification,,,,,,
"Achberg, Baden-Württemberg",88147,Urban,,,,,,
"Achern, Baden-Württemberg",77855,Urban,,,,,,
"Achim, Niedersachsen",28832,Densification,,,,,,
"Achslach, Bayern",94250,Rural,,,,,,
"Achstetten, Baden-Württemberg",88480,Densification,,,,,,
"Acht, Rheinland-Pfalz",56729,Urban,,,,,,
"Achtelsbach, Rheinland-Pfalz",55767,Rural,,,,,,
"Achterwehr, Schleswig-Holstein",24239,Densification,,,,,,
"Achtrup, Schleswig-Holstein",25917,Rural,,,,,,
"Ackendorf, Sachsen-Anhalt",39343,Rural,,,,,,
"Addebüll, Schleswig-Holstein",25842,Rural,,,,,,
"Adelberg, Baden-Württemberg",73099,Urban,,,,,,
"Adelebsen, Niedersachsen",37139,Urban,,,,,,
"Adelheidsdorf, Niedersachsen",29352,Rural,,,,,,
"Adelmannsfelden, Baden-Württemberg",73486,Urban,,,,,,
"Adelschlag, Bayern",85111,Densification,,,,,,
"Adelsdorf, Bayern",91325,Urban,,,,,,
"Adelsheim, Baden-Württemberg",74740,Densification,,,,,,
"Adelshofen, Bayern",82276,Urban,,,,,,
"Adelshofen, Bayern",91587,Rural,,,,,,
"Adelsried, Bayern",86477,Urban,,,,,,
"Adelzhausen, Bayern",86559,Densification,,,,,,
"Adenau, Rheinland-Pfalz",53518,Densification,,,,,,
"Adenbach, Rheinland-Pfalz",67742,Densification,,,,,,
"Adenbüttel, Niedersachsen",38528,Rural,,,,,,
"Adendorf, Niedersachsen",21365,Rural,,,,,,
"Aderstedt, Sachsen-Anhalt",38838,Densification,,,,,,
"Adlersteige, Baden-Württemberg",73479,Urban,,,,,,
"Adligstadt, Bayern",83364,Rural,,,,,,
"Adlkofen, Bayern",84166,Densification,,,,,,
"Admannshagen-Bargeshagen, Mecklenburg-Vorpommern",18211,Rural,,,,,,
"Adorf, Sachsen",08626,Densification,,,,,,
"Aebtissinwisch, Schleswig-Holstein",25572,Rural,,,,,,
"Aerzen, Niedersachsen",31855,Densification,,,,,,
"Affalterbach, Baden-Württemberg",71563,Urban,,,,,,
"Affing, Bayern",86444,Densification,,,,,,
"Affinghausen, Niedersachsen",27257,Densification,,,,,,
"Affler, Rheinland-Pfalz",54689,Rural,,,,,,
"Agathenburg, Niedersachsen",21684,Densification,,,,,,
"Agethorst, Schleswig-Holstein",25560,Rural,,,,,,
"Aglasterhausen, Baden-Württemberg",74858,Densification,,,,,,
"Aham, Bayern",84168,Densification,,,,,,
"Ahaus, Nordrhein-Westfalen",48683,Urban,,,,,,
"Ahausen, Niedersachsen",27367,Rural,,,,,,
"Ahlbeck, Mecklenburg-Vorpommern",17375,Rural,,,,,,
"Ahlden, Niedersachsen",29693,Rural,,,,,,
"Ahlefeld-Bistensee, Schleswig-Holstein",24358,Densification,,,,,,
"Ahlen, Nordrhein-Westfalen",59227,Urban,,,,,,
"Ahlen, Nordrhein-Westfalen",59229,Urban,,,,,,
"Ahlerstedt, Niedersachsen",21702,Densification,,,,,,
"Ahlsdorf, Sachsen-Anhalt",06313,Rural,,,,,,
"Ahlstädt, Thüringen",98553,Rural,,,,,,
"Ahnatal, Hessen",34292,Urban,,,,,,
"Ahneby, Schleswig-Holstein",24996,Rural,,,,,,
"Ahnsbeck, Niedersachsen",29353,Rural,,,,,,
"Ahnsen, Niedersachsen",31708,Urban,,,,,,
"Aholfing, Bayern",94345,Rural,,,,,,
"Aholming, Bayern",94527,Rural,,,,,,
"Ahorn, Baden-Württemberg",74744,Rural,,,,,,
"Ahorn, Bayern",96482,Densification,,,,,,
"Ahorntal, Bayern",95491,Rural,,,,,,
"Ahrbrück, Rheinland-Pfalz",53506,Densification,,,,,,
"Ahrensbök, Schleswig-Holstein",23623,Densification,,,,,,
"Ahrensburg, Schleswig-Holstein",22926,Urban,,,,,,
"Ahrensfelde, Brandenburg",16356,Densification,,,,,,
"Ahrenshagen-Daskow, Mecklenburg-Vorpommern",18320,Rural,,,,,,
"Ahrenshöft, Schleswig-Holstein",25853,Rural,,,,,,
"Ahrenstedt, Schleswig-Holstein",24787,Densification,,,,,,
"Ahrenviöl, Schleswig-Holstein",25885,Rural,,,,,,
"Ahrenviölfeld, Schleswig-Holstein",25885,Rural,,,,,,
"Aicha, Bayern",94529,Densification,,,,,,
"Aichach, Bayern",86551,Densification,,,,,,
"Aichelberg, Baden-Württemberg",73101,Urban,,,,,,
"Aichen, Bayern",86479,Densification,,,,,,
"Aichhalden, Baden-Württemberg",78733,Urban,,,,,,
"Aichstetten, Baden-Württemberg",88317,Urban,,,,,,
"Aichtal, Baden-Württemberg",72631,Urban,,,,,,
"Aichwald, Baden-Württemberg",73773,Urban,,,,,,
"Aidenbach, Bayern",94501,Densification,,,,,,
"Aidhausen, Bayern",97491,Rural,,,,,,
"Aidlingen, Baden-Württemberg",71134,Urban,,,,,,
"Aiglsbach, Bayern",84089,Densification,,,,,,
"Ailertchen, Rheinland-Pfalz",56459,Urban,,,,,,
"Aindling, Bayern",86447,Densification,,,,,,
"Ainring, Bayern",83404,Rural,,,,,,
"Aislingen, Bayern",89344,Rural,,,,,,
"Aiterhofen, Bayern",94330,Rural,,,,,,
"Aitern, Baden-Württemberg",79677,Urban,,,,,,
"Aiteröd, Bayern",84137,Densification,,,,,,
"Aitrach, Baden-Württemberg",88319,Urban,,,,,,
"Aitrang, Bayern",87648,Densification,,,,,,
"Aken, Sachsen-Anhalt",06385,Densification,,,,,,
"Albaching, Bayern",83544,Urban,,,,,,
"Albbruck, Baden-Württemberg",79774,Densification,,,,,,
"Albersdorf, Schleswig-Holstein",25767,Rural,,,,,,
"Albersdorf, Thüringen",07646,Densification,,,,,,
"Albershausen, Baden-Württemberg",73095,Urban,,,,,,
"Albersweiler, Rheinland-Pfalz",76857,Urban,,,,,,
"Albertinenhof, Brandenburg",16818,Rural,,,,,,
"Albertshofen, Bayern",97320,Densification,,,,,,
"Albessen, Rheinland-Pfalz",66871,Densification,,,,,,
"Albig, Rheinland-Pfalz",55234,Urban,,,,,,
"Albisheim, Rheinland-Pfalz",67308,Densification,,,,,,
"Albsfelde, Schleswig-Holstein",23909,Densification,,,,,,
"Albstadt, Baden-Württemberg",72458,Urban,,,,,,
"Albstadt, Baden-Württemberg",72459,Urban,,,,,,
"Albstadt, Baden-Württemberg",72461,Urban,,,,,,
"Aldenhoven, Nordrhein-Westfalen",52457,Urban,,,,,,
"Aldersbach, Bayern",94501,Densification,,,,,,
"Aldingen, Baden-Württemberg",78554,Urban,,,,,,
"Alerheim, Bayern",86733,Rural,,,,,,
"Alesheim, Bayern",91793,Rural,,,,,,
"Aletshausen, Bayern",86480,Densification,,,,,,
"Alf, Rheinland-Pfalz",56859,Rural,,,,,,
"Alfdorf, Baden-Württemberg",73553,Urban,,,,,,
"Alfeld, Bayern",91236,Urban,,,,,,
"Alfeld, Niedersachsen",31061,Urban,,,,,,
"Alfhausen, Niedersachsen",49594,Densification,,,,,,
"Alflen, Rheinland-Pfalz",56828,Rural,,,,,,
"Alfstedt, Niedersachsen",27432,Rural,,,,,,
"Alfter, Nordrhein-Westfalen",53347,Urban,,,,,,
"Algermissen, Niedersachsen",31191,Urban,,,,,,
"Algertshausen, Bayern",86926,Densification,,,,,,
"Algesbüttel, Niedersachsen",38551,Rural,,,,,,
"Algishofen, Baden-Württemberg",73453,Urban,,,,,,
"Alheim, Hessen",36211,Rural,,,,,,
"Alken, Rheinland-Pfalz",56332,Urban,,,,,,
"Alkersleben, Thüringen",99310,Densification,,,,,,
"Alkersum, Schleswig-Holstein",25938,Rural,,,,,,
"Allenbach, Rheinland-Pfalz",55758,Rural,,,,,,
"Allendorf, Hessen",35108,Rural,,,,,,
"Allendorf, Hessen",35469,Urban,,,,,,
"Allendorf, Rheinland-Pfalz",56370,Urban,,,,,,
"Allendorf, Thüringen",07426,Rural,,,,,,
"Allenfeld, Rheinland-Pfalz",55595,Densification,,,,,,
"Allensbach, Baden-Württemberg",78476,Urban,,,,,,
"Allersberg, Bayern",90584,Densification,,,,,,
"Allershausen, Bayern",85391,Urban,,,,,,
"Alleshausen, Baden-Württemberg",88422,Densification,,,,,,
"Alling, Bayern",82239,Urban,,,,,,
"Allmannshofen, Bayern",86695,Urban,,,,,,
"Allmannsweiler, Baden-Württemberg",88348,Densification,,,,,,
"Allmendingen, Baden-Württemberg",89604,Densification,,,,,,
"Allmersbach, Baden-Württemberg",71573,Urban,,,,,,
"Allstedt, Sachsen-Anhalt",06542,Rural,,,,,,
"Almdorf, Schleswig-Holstein",25821,Rural,,,,,,
"Almersbach, Rheinland-Pfalz",57610,Urban,,,,,,
"Alpen, Nordrhein-Westfalen",46519,Urban,,,,,,
"Alpenrod, Rheinland-Pfalz",57642,Urban,,,,,,
"Alperstedt, Thüringen",99195,Rural,,,,,,
"Alpirsbach, Baden-Württemberg",72275,Densification,,,,,,
"Alsau, Rheinland-Pfalz",53547,Urban,,,,,,
"Alsbach-Hähnlein, Hessen",64665,Urban,,,,,,
"Alsbach, Rheinland-Pfalz",56237,Urban,,,,,,
"Alsdorf, Nordrhein-Westfalen",52477,Urban,,,,,,
"Alsdorf, Rheinland-Pfalz",54668,Rural,,,,,,
"Alsdorf, Rheinland-Pfalz",57518,Urban,,,,,,
"Alsenz, Rheinland-Pfalz",67821,Densification,,,,,,
"Alsfeld, Hessen",36304,Rural,,,,,,
"Alsheim, Rheinland-Pfalz",67577,Urban,,,,,,
"Alsleben, Sachsen-Anhalt",06425,Densification,,,,,,
"Alt Bennebek, Schleswig-Holstein",24848,Rural,,,,,,
"Alt Bukow, Mecklenburg-Vorpommern",18233,Rural,,,,,,
"Alt Duvenstedt, Schleswig-Holstein",24791,Densification,,,,,,
"Alt Krenzlin, Mecklenburg-Vorpommern",19288,Rural,,,,,,
"Alt Lutterow, Brandenburg",16837,Rural,,,,,,
"Alt Meteln, Mecklenburg-Vorpommern",19069,Densification,,,,,,
"Alt Poorstorf, Mecklenburg-Vorpommern",23992,Densification,,,,,,
"Alt Ruppin, Brandenburg",16827,Rural,,,,,,
"Alt Schwerin, Mecklenburg-Vorpommern",17214,Rural,,,,,,
"Alt Sührkow, Mecklenburg-Vorpommern",17166,Rural,,,,,,
"Alt Tellin, Mecklenburg-Vorpommern",17129,Rural,,,,,,
"Alt Tucheband, Brandenburg",15328,Rural,,,,,,
"Alt Zachun, Mecklenburg-Vorpommern",19230,Rural,,,,,,
"Alt Zauche-Wußwerk, Brandenburg",15913,Rural,,,,,,
"Alt-Mölln, Schleswig-Holstein",23881,Densification,,,,,,
"Altbach, Baden-Württemberg",73776,Urban,,,,,,
"Altbrand, Rheinland-Pfalz",76726,Urban,,,,,,
"Altdöbern, Brandenburg",03229,Rural,,,,,,
"Altdorf, Baden-Württemberg",71155,Urban,,,,,,
"Altdorf, Baden-Württemberg",72655,Urban,,,,,,
"Altdorf, Bayern",84032,Densification,,,,,,
"Altdorf, Bayern",90518,Urban,,,,,,
"Altdorf, Rheinland-Pfalz",67482,Urban,,,,,,
"Altefähr, Mecklenburg-Vorpommern",18573,Rural,,,,,,
"Alteglofsheim, Bayern",93087,Densification,,,,,,
"Altena, Nordrhein-Westfalen",58762,Urban,,,,,,
"Altenahr, Rheinland-Pfalz",53505,Densification,,,,,,
"Altenau, Brandenburg",04931,Rural,,,,,,
"Altenau, Niedersachsen",38707,Densification,,,,,,
"Altenbamberg, Rheinland-Pfalz",55585,Densification,,,,,,
"Altenbeken, Nordrhein-Westfalen",33184,Urban,,,,,,
"Altenberg, Sachsen",01773,Densification,,,,,,
"Altenberga, Thüringen",07768,Densification,,,,,,
"Altenberge, Nordrhein-Westfalen",48341,Urban,,,,,,
"Altenbeuthen, Thüringen",07338,Rural,,,,,,
"Altenbuch, Bayern",97901,Urban,,,,,,
"Altenburg, Thüringen",04600,Densification,,,,,,
"Altendiez, Rheinland-Pfalz",65624,Urban,,,,,,
"Altendorf, Bayern",92540,Rural,,,,,,
"Altendorf, Bayern",96146,Densification,,,,,,
"Altendorf, Sachsen",01855,Densification,,,,,,
"Altenglan, Rheinland-Pfalz",66885,Densification,,,,,,
"Altenhagen, Mecklenburg-Vorpommern",17091,Rural,,,,,,
"Altenhausen, Sachsen-Anhalt",39343,Rural,,,,,,
"Altenhof, Mecklenburg-Vorpommern",17209,Rural,,,,,,
"Altenhof, Rheinland-Pfalz",54636,Rural,,,,,,
"Altenhof, Rheinland-Pfalz",54655,Rural,,,,,,
"Altenhof, Rheinland-Pfalz",67677,Urban,,,,,,
"Altenhof, Schleswig-Holstein",24340,Densification,,,,,,
"Altenholz, Schleswig-Holstein",24161,Densification,,,,,,
"Altenkirchen, Mecklenburg-Vorpommern",18556,Rural,,,,,,
"Altenkirchen, Rheinland-Pfalz",57610,Urban,,,,,,
"Altenkirchen, Rheinland-Pfalz",66903,Densification,,,,,,
"Altenkrempe, Schleswig-Holstein",23730,Densification,,,,,,
"Altenkunstadt, Bayern",96264,Densification,,,,,,
"Altenmarkt, Bayern",83352,Rural,,,,,,
"Altenmedingen, Niedersachsen",29575,Rural,,,,,,
"Altenmoor, Schleswig-Holstein",25335,Rural,,,,,,
"Altenmünster, Bayern",86450,Urban,,,,,,
"Altenpleen, Mecklenburg-Vorpommern",18445,Rural,,,,,,
"Altenriet, Baden-Württemberg",72657,Urban,,,,,,
"Altenstadt, Bayern",86972,Densification,,,,,,
"Altenstadt, Bayern",89281,Urban,,,,,,
"Altenstadt, Bayern",92665,Rural,,,,,,
"Altenstadt, Hessen",63674,Urban,,,,,,
"Altensteig, Baden-Württemberg",72213,Urban,,,,,,
"Altenthann, Bayern",93177,Densification,,,,,,
"Altentreptow, Mecklenburg-Vorpommern",17087,Rural,,,,,,
"Alterkülz, Rheinland-Pfalz",56288,Densification,,,,,,
"Altertheim, Bayern",97237,Urban,,,,,,
"Altes Forsthaus, Rheinland-Pfalz",56130,Urban,,,,,,
"Altfraunhofen, Bayern",84169,Densification,,,,,,
"Altfriesack, Brandenburg",16818,Rural,,,,,,
"Althegnenberg, Bayern",82278,Urban,,,,,,
"Altheim, Baden-Württemberg",88499,Densification,,,,,,
"Altheim, Baden-Württemberg",89174,Densification,,,,,,
"Altheim, Baden-Württemberg",89605,Densification,,,,,,
"Althengstett, Baden-Württemberg",75382,Urban,,,,,,
"Althornbach, Rheinland-Pfalz",66484,Rural,,,,,,
"Althütte, Baden-Württemberg",71566,Urban,,,,,,
"Althüttendorf, Brandenburg",16247,Densification,,,,,,
"Altkalen, Mecklenburg-Vorpommern",17179,Rural,,,,,,
"Altlandsberg, Brandenburg",15345,Rural,,,,,,
"Altlay, Rheinland-Pfalz",56858,Rural,,,,,,
"Altleiningen, Rheinland-Pfalz",67317,Urban,,,,,,
"Altlußheim, Baden-Württemberg",68804,Urban,,,,,,
"Altmachern, Rheinland-Pfalz",54492,Rural,,,,,,
"Altmannstein, Bayern",93336,Densification,,,,,,
"Altmärkische Höhe, Sachsen-Anhalt",39606,Rural,,,,,,
"Altmärkische Wische, Sachsen-Anhalt",39615,Rural,,,,,,
"Altmittweida, Sachsen",09648,Densification,,,,,,
"Altomünster, Bayern",85250,Urban,,,,,,
"Altona, Mecklenburg-Vorpommern",19294,Rural,,,,,,
"Altötting, Bayern",84503,Urban,,,,,,
"Altrich, Rheinland-Pfalz",54518,Rural,,,,,,
"Altrip, Rheinland-Pfalz",67122,Urban,,,,,,
"Altscheid, Rheinland-Pfalz",54636,Rural,,,,,,
"Altshausen, Baden-Württemberg",88361,Urban,,,,,,
"Altstrimmig, Rheinland-Pfalz",56858,Rural,,,,,,
"Altusried, Bayern",87452,Rural,,,,,,
"Altwarp, Mecklenburg-Vorpommern",17375,Rural,,,,,,
"Altweidelbach, Rheinland-Pfalz",55469,Densification,,,,,,
"Altwigshagen, Mecklenburg-Vorpommern",17379,Rural,,,,,,
"Altwittenbek, Schleswig-Holstein",24214,Densification,,,,,,
"Alveslohe, Schleswig-Holstein",25486,Densification,,,,,,
"Alzenau, Bayern",63755,Urban,,,,,,
"Alzey, Rheinland-Pfalz",55232,Urban,,,,,,
"Am Ettersberg, Thüringen",99439,Urban,,,,,,
"Am Großen Bruch, Sachsen-Anhalt",39393,Rural,,,,,,
"Am Mellensee, Brandenburg",15838,Rural,,,,,,
"Am Ohmberg, Thüringen",37345,Densification,,,,,,
"Am Römerhof, Hessen",61200,Urban,,,,,,
"Am Römerschacht, Hessen",61200,Urban,,,,,,
"Am Rönndeich, Niedersachsen",21706,Densification,,,,,,
"Am Rüdesheimer Hafen, Hessen",65385,Urban,,,,,,
"Am Salzhaff, Mecklenburg-Vorpommern",18233,Rural,,,,,,
"Am Sandkopf, Hessen",34127,Urban,,,,,,
"Am Sandweiher, Rheinland-Pfalz",66849,Urban,,,,,,
"Amberg, Bayern",86854,Densification,,,,,,
"Amberg, Bayern",92224,Rural,,,,,,
"Amelinghausen, Niedersachsen",21385,Rural,,,,,,
"Amerang, Bayern",83123,Urban,,,,,,
"Amerdingen, Bayern",86735,Rural,,,,,,
"Ammeldingen, Rheinland-Pfalz",54673,Rural,,,,,,
"Ammeldingen, Rheinland-Pfalz",54675,Rural,,,,,,
"Ammerbuch, Baden-Württemberg",72119,Urban,,,,,,
"Ammern, Thüringen",99974,Rural,,,,,,
"Ammerndorf, Bayern",90614,Urban,,,,,,
"Ammersbek, Schleswig-Holstein",22949,Urban,,,,,,
"Ammerthal, Bayern",92260,Rural,,,,,,
"Amöneburg, Hessen",35287,Densification,,,,,,
"Amorbach, Bayern",63916,Urban,,,,,,
"Ampfing, Bayern",84539,Rural,,,,,,
"Amstetten, Baden-Württemberg",73340,Densification,,,,,,
"Amt Creuzburg, Thüringen",99831,Rural,,,,,,
"Amt Wachsenburg, Thüringen",99334,Densification,,,,,,
"Amtsberg, Sachsen",09439,Urban,,,,,,
"Amtzell, Baden-Württemberg",88279,Urban,,,,,,
"An der Chaussee, Schleswig-Holstein",25840,Rural,,,,,,
"An der Poststraße, Sachsen-Anhalt",06647,Densification,,,,,,
"An der Rhumequelle, Niedersachsen",37434,Urban,,,,,,
"An der Schmücke, Thüringen",06577,Rural,,,,,,
"Andechs, Bayern",82346,Urban,,,,,,
"Anderbeck, Sachsen-Anhalt",38836,Densification,,,,,,
"Anderlingen, Niedersachsen",27446,Rural,,,,,,
"Andernach, Rheinland-Pfalz",56626,Urban,,,,,,
"Andervenne, Niedersachsen",49832,Rural,,,,,,
"Andisleben, Thüringen",99189,Rural,,,,,,
"Angelbachtal, Baden-Württemberg",74918,Urban,,,,,,
"Angelburg, Hessen",35719,Densification,,,,,,
"Angelhof I u. II, Rheinland-Pfalz",67346,Urban,,,,,,
"Anger, Bayern",83454,Rural,,,,,,
"Angermünde, Brandenburg",16278,Rural,,,,,,
"Angern, Sachsen-Anhalt",39326,Rural,,,,,,
"Anhausen, Rheinland-Pfalz",56584,Urban,,,,,,
"Ankershagen, Mecklenburg-Vorpommern",17219,Rural,,,,,,
"Anklam, Mecklenburg-Vorpommern",17389,Rural,,,,,,
"Ankum, Niedersachsen",49577,Densification,,,,,,
"Annaberg-Buchholz, Sachsen",09456,Urban,,,,,,
"Annaberg, Rheinland-Pfalz",67098,Urban,,,,,,
"Annaburg, Sachsen-Anhalt",06925,Rural,,,,,,
"Annahütte, Brandenburg",01994,Rural,,,,,,
"Annweiler, Rheinland-Pfalz",76855,Urban,,,,,,
"Anröchte, Nordrhein-Westfalen",59609,Urban,,,,,,
"Anrode, Thüringen",99976,Rural,,,,,,
"Ansbach, Bayern",91522,Rural,,,,,,
"Anschau, Rheinland-Pfalz",56729,Urban,,,,,,
"Antdorf, Bayern",82387,Densification,,,,,,
"Antrifttal, Hessen",36326,Rural,,,,,,
"Antweiler, Rheinland-Pfalz",53533,Densification,,,,,,
"Anzing, Bayern",85646,Urban,,,,,,
"Apelern, Niedersachsen",31552,Urban,,,,,,
"Apen, Niedersachsen",26689,Urban,,,,,,
"Apenburg-Winterfeld, Sachsen-Anhalt",38486,Densification,,,,,,
"Apensen, Niedersachsen",21641,Densification,,,,,,
"Apfeldorf, Bayern",86974,Densification,,,,,,
"Apfeltrach, Bayern",87742,Densification,,,,,,
"Apolda, Thüringen",99510,Urban,,,,,,
"Appel, Niedersachsen",21279,Urban,,,,,,
"Appen, Schleswig-Holstein",25482,Urban,,,,,,
"Appenheim, Rheinland-Pfalz",55437,Urban,,,,,,
"Appenweier, Baden-Württemberg",77767,Urban,,,,,,
"Apperting, Bayern",83376,Rural,,,,,,
"Arbach, Rheinland-Pfalz",56769,Rural,,,,,,
"Arberg, Bayern",91722,Rural,,,,,,
"Aremberg, Rheinland-Pfalz",53533,Densification,,,,,,
"Arendsee, Sachsen-Anhalt",39619,Densification,,,,,,
"Arenrath, Rheinland-Pfalz",54518,Rural,,,,,,
"Arensdorf, Sachsen-Anhalt",06369,Densification,,,,,,
"Arenshausen, Thüringen",37318,Densification,,,,,,
"Aresing, Bayern",86561,Densification,,,,,,
"Arft, Rheinland-Pfalz",56729,Urban,,,,,,
"Argenbühl, Baden-Württemberg",88260,Urban,,,,,,
"Argenschwang, Rheinland-Pfalz",55595,Densification,,,,,,
"Argenthal, Rheinland-Pfalz",55496,Densification,,,,,,
"Arholzen, Niedersachsen",37627,Densification,,,,,,
"Arkebek, Schleswig-Holstein",25767,Rural,,,,,,
"Arlewatt, Schleswig-Holstein",25860,Rural,,,,,,
"Armsheim, Rheinland-Pfalz",55288,Urban,,,,,,
"Armstedt, Schleswig-Holstein",24616,Densification,,,,,,
"Armstorf, Niedersachsen",21769,Rural,,,,,,
"Arnbruck, Bayern",93471,Rural,,,,,,
"Arneburg, Sachsen-Anhalt",39596,Rural,,,,,,
"Arnis, Schleswig-Holstein",24399,Rural,,,,,,
"Arnsberg, Nordrhein-Westfalen",59755,Densification,,,,,,
"Arnsberg, Nordrhein-Westfalen",59757,Densification,,,,,,
"Arnsberg, Nordrhein-Westfalen",59759,Densification,,,,,,
"Arnsberg, Nordrhein-Westfalen",59821,Densification,,,,,,
"Arnsberg, Nordrhein-Westfalen",59823,Densification,,,,,,
"Arnschwang, Bayern",93473,Rural,,,,,,
"Arnsdorf, Sachsen",01477,Densification,,,,,,
"Arnshöfen, Rheinland-Pfalz",56244,Urban,,,,,,
"Arnstadt, Thüringen",99310,Densification,,,,,,
"Arnstein, Bayern",97450,Rural,,,,,,
"Arnstein, Rheinland-Pfalz",56379,Urban,,,,,,
"Arnstein, Sachsen-Anhalt",06456,Rural,,,,,,
"Arnstorf, Bayern",94424,Rural,,,,,,
"Arpsdorf, Schleswig-Holstein",24634,Densification,,,,,,
"Arpshagen, Mecklenburg-Vorpommern",23948,Densification,,,,,,
"Arrach, Bayern",93474,Rural,,,,,,
"Artamhof, Rheinland-Pfalz",66849,Urban,,,,,,
"Artern, Thüringen",06556,Rural,,,,,,
"Artlenburg, Niedersachsen",21380,Rural,,,,,,
"Arzbach, Rheinland-Pfalz",56337,Urban,,,,,,
"Arzberg, Bayern",95659,Densification,,,,,,
"Arzberg, Sachsen",04886,Rural,,,,,,
"Arzfeld, Rheinland-Pfalz",54687,Rural,,,,,,
"Asbach-Bäumenheim, Bayern",86663,Rural,,,,,,
"Asbach-Sickenberg, Thüringen",37318,Densification,,,,,,
"Asbach, Baden-Württemberg",89522,Urban,,,,,,
"Asbach, Rheinland-Pfalz",53567,Urban,,,,,,
"Asbach, Rheinland-Pfalz",55758,Rural,,,,,,
"Asbacherhütte, Rheinland-Pfalz",55758,Rural,,,,,,
"Ascha, Bayern",94347,Rural,,,,,,
"Aschaffenburg, Bayern",63739,Urban,,,,,,
"Aschaffenburg, Bayern",63741,Urban,,,,,,
"Aschaffenburg, Bayern",63743,Urban,,,,,,
"Aschau, Bayern",83229,Urban,,,,,,
"Aschau, Bayern",84544,Rural,,,,,,
"Aschbach, Rheinland-Pfalz",67753,Densification,,,,,,
"Ascheberg, Nordrhein-Westfalen",59387,Urban,,,,,,
"Ascheberg, Schleswig-Holstein",24326,Densification,,,,,,
"Ascheffel, Schleswig-Holstein",24358,Densification,,,,,,
"Aschendorf, Niedersachsen",26871,Rural,,,,,,
"Aschenhütte, Niedersachsen",37412,Urban,,,,,,
"Aschersleben, Sachsen-Anhalt",06449,Densification,,,,,,
"Aschheim, Bayern",85609,Urban,,,,,,
"Asendorf, Niedersachsen",21271,Urban,,,,,,
"Asendorf, Niedersachsen",27330,Densification,,,,,,
"Aspach, Baden-Württemberg",71546,Urban,,,,,,
"Aspach, Thüringen",99880,Densification,,,,,,
"Aspelhorn, Niedersachsen",21388,Rural,,,,,,
"Aspenstedt, Sachsen-Anhalt",38822,Densification,,,,,,
"Asperg, Baden-Württemberg",71679,Urban,,,,,,
"Aspisheim, Rheinland-Pfalz",55459,Urban,,,,,,
"Assamstadt, Baden-Württemberg",97959,Rural,,,,,,
"Asselfingen, Baden-Württemberg",89176,Densification,,,,,,
"Aßlar, Hessen",35614,Urban,,,,,,
"Aßling, Bayern",85617,Urban,,,,,,
"Astert, Rheinland-Pfalz",57627,Urban,,,,,,
"Athenstedt, Sachsen-Anhalt",38822,Densification,,,,,,
"Attendorn, Nordrhein-Westfalen",57439,Urban,,,,,,
"Attenhausen, Rheinland-Pfalz",56370,Urban,,,,,,
"Attenhofen, Bayern",84091,Densification,,,,,,
"Attenkirchen, Bayern",85395,Urban,,,,,,
"Attenweiler, Baden-Württemberg",88448,Densification,,,,,,
"Atting, Bayern",94348,Rural,,,,,,
"Atzelgift, Rheinland-Pfalz",57629,Urban,,,,,,
"Atzlbach, Bayern",83364,Rural,,,,,,
"Au, Baden-Württemberg",76474,Urban,,,,,,
